"db";"cmdType";"start";"end";"statname"
" IDIT_PRD";" UPDATE_STATISTICS";"16:07:12";"16:07:12";" _WA_Sys_00000002_1293BD5E"
" IDIT_PRD";" UPDATE_STATISTICS";"16:07:12";"16:07:12";" _WA_Sys_00000003_1293BD5E"
" IDIT_PRD";" UPDATE_STATISTICS";"16:07:12";"16:07:12";" QRTZ_FIRED_TRIGGERS_11NN3"
" IDIT_PRD";" UPDATE_STATISTICS";"16:07:12";"16:07:12";" QRTZ_FIRED_TRIGGERS_11NN5"
" IDIT_PRD";" UPDATE_STATISTICS";"16:07:12";"16:07:12";" IDX_QRTZ_FT_TRIG_INST_NAME"
" IDIT_PRD";" UPDATE_STATISTICS";"16:07:12";"16:07:12";" QRTZ_FIRED_TRIGGERS_11NN1"
" IDIT_PRD";" UPDATE_STATISTICS";"16:07:12";"16:07:12";" IDX_QRTZ_FT_T_G"
" IDIT_PRD";" UPDATE_STATISTICS";"16:07:12";"16:07:12";" IDX_QRTZ_FT_TG"
" IDIT_PRD";" UPDATE_STATISTICS";"16:07:12";"16:07:12";" IDX_QRTZ_FT_JG"
" IDIT_PRD";" UPDATE_STATISTICS";"16:07:12";"16:07:12";" IDX_QRTZ_FT_INST_JOB_REQ_RCVRY"
" IDIT_PRD";" UPDATE_STATISTICS";"16:07:12";"16:07:12";" IDX_QRTZ_FT_J_G"
" IDIT_PRD";" UPDATE_STATISTICS";"16:07:12";"16:07:12";" _WA_Sys_00000005_10AB74EC"
" IDIT_PRD";" UPDATE_STATISTICS";"16:07:12";"16:07:12";" QRTZ_FIRED_TRIGGER_PK"
" IDIT_PRD";" UPDATE_STATISTICS";"16:07:12";"16:07:12";" _WA_Sys_00000004_10AB74EC"
" IDIT_PRD";" UPDATE_STATISTICS";"16:07:12";"16:07:12";" _WA_Sys_0000000B_0AF29B96"
" IDIT_PRD";" UPDATE_STATISTICS";"16:07:12";"16:07:12";" _WA_Sys_00000009_0AF29B96"
" IDIT_PRD";" UPDATE_STATISTICS";"16:07:12";"16:07:12";" _WA_Sys_00000007_0AF29B96"
" IDIT_PRD";" UPDATE_STATISTICS";"16:07:12";"16:07:12";" _WA_Sys_00000006_0AF29B96"
" IDIT_PRD";" UPDATE_STATISTICS";"16:07:12";"16:07:12";" Q_ITEM_REF_NN1"
" IDIT_PRD";" UPDATE_STATISTICS";"16:07:12";"16:07:12";" Q_ITEM_REF_INDX"
" IDIT_PRD";" UPDATE_STATISTICS";"16:07:11";"16:07:12";" Q_ITEM_REF_PK"
" IDIT_PRD";" UPDATE_STATISTICS";"16:07:11";"16:07:11";" _WA_Sys_00000015_09FE775D"
" IDIT_PRD";" UPDATE_STATISTICS";"16:07:11";"16:07:11";" _WA_Sys_00000011_09FE775D"
" IDIT_PRD";" UPDATE_STATISTICS";"16:07:11";"16:07:11";" _WA_Sys_0000000D_09FE775D"
" IDIT_PRD";" UPDATE_STATISTICS";"16:07:11";"16:07:11";" _WA_Sys_0000000C_09FE775D"
" IDIT_PRD";" UPDATE_STATISTICS";"16:07:11";"16:07:11";" _WA_Sys_00000009_09FE775D"
" IDIT_PRD";" UPDATE_STATISTICS";"16:07:11";"16:07:11";" _WA_Sys_00000007_09FE775D"
" IDIT_PRD";" UPDATE_STATISTICS";"16:07:11";"16:07:11";" _WA_Sys_00000004_09FE775D"
" IDIT_PRD";" UPDATE_STATISTICS";"16:07:11";"16:07:11";" _WA_Sys_00000003_09FE775D"
" IDIT_PRD";" UPDATE_STATISTICS";"16:07:11";"16:07:11";" Q_ITEM_HISTORY_NN2"
" IDIT_PRD";" UPDATE_STATISTICS";"16:07:11";"16:07:11";" Q_ITEM_HISTORY_NN1"
" IDIT_PRD";" UPDATE_STATISTICS";"16:07:11";"16:07:11";" Q_ITEM_HISTORY_PK"
" IDIT_PRD";" UPDATE_STATISTICS";"16:07:11";"16:07:11";" _WA_Sys_00000024_08162EEB"
" IDIT_PRD";" UPDATE_STATISTICS";"16:07:11";"16:07:11";" _WA_Sys_00000021_08162EEB"
" IDIT_PRD";" UPDATE_STATISTICS";"16:07:10";"16:07:11";" _WA_Sys_00000020_08162EEB"
" IDIT_PRD";" UPDATE_STATISTICS";"16:07:10";"16:07:10";" _WA_Sys_0000001B_08162EEB"
" IDIT_PRD";" UPDATE_STATISTICS";"16:07:10";"16:07:10";" _WA_Sys_0000001A_08162EEB"
" IDIT_PRD";" UPDATE_STATISTICS";"16:07:10";"16:07:10";" _WA_Sys_00000018_08162EEB"
" IDIT_PRD";" UPDATE_STATISTICS";"16:07:10";"16:07:10";" _WA_Sys_00000017_08162EEB"
" IDIT_PRD";" UPDATE_STATISTICS";"16:07:10";"16:07:10";" _WA_Sys_00000015_08162EEB"
" IDIT_PRD";" UPDATE_STATISTICS";"16:07:10";"16:07:10";" _WA_Sys_00000013_08162EEB"
" IDIT_PRD";" UPDATE_STATISTICS";"16:07:10";"16:07:10";" _WA_Sys_00000011_08162EEB"
" IDIT_PRD";" UPDATE_STATISTICS";"16:07:10";"16:07:10";" _WA_Sys_0000000F_08162EEB"
" IDIT_PRD";" UPDATE_STATISTICS";"16:07:10";"16:07:10";" _WA_Sys_0000000E_08162EEB"
" IDIT_PRD";" UPDATE_STATISTICS";"16:07:10";"16:07:10";" _WA_Sys_0000000B_08162EEB"
" IDIT_PRD";" UPDATE_STATISTICS";"16:07:10";"16:07:10";" _WA_Sys_00000009_08162EEB"
" IDIT_PRD";" UPDATE_STATISTICS";"16:07:10";"16:07:10";" _WA_Sys_00000008_08162EEB"
" IDIT_PRD";" UPDATE_STATISTICS";"16:07:09";"16:07:10";" _WA_Sys_00000006_08162EEB"
" IDIT_PRD";" UPDATE_STATISTICS";"16:07:09";"16:07:09";" Q_ITEM132NN1"
" IDIT_PRD";" UPDATE_STATISTICS";"16:07:09";"16:07:09";" Q_ITEM_NN8"
" IDIT_PRD";" UPDATE_STATISTICS";"16:07:09";"16:07:09";" Q_ITEM_NN7"
" IDIT_PRD";" UPDATE_STATISTICS";"16:07:09";"16:07:09";" Q_ITEM_NN6"
" IDIT_PRD";" UPDATE_STATISTICS";"16:07:09";"16:07:09";" Q_ITEM_NN5"
" IDIT_PRD";" UPDATE_STATISTICS";"16:07:09";"16:07:09";" Q_ITEM_NN4"
" IDIT_PRD";" UPDATE_STATISTICS";"16:07:09";"16:07:09";" Q_ITEM_NN1"
" IDIT_PRD";" UPDATE_STATISTICS";"16:07:09";"16:07:09";" Q_ITEM_INDX"
" IDIT_PRD";" UPDATE_STATISTICS";"16:07:09";"16:07:09";" Q_ITEM_PK"
" IDIT_PRD";" UPDATE_STATISTICS";"16:07:07";"16:07:09";" _WA_Sys_00000006_0539C240"
" IDIT_PRD";" UPDATE_STATISTICS";"16:07:03";"16:07:07";" _WA_Sys_00000004_0539C240"
" IDIT_PRD";" UPDATE_STATISTICS";"16:06:58";"16:07:03";" _WA_Sys_00000002_0539C240"
" IDIT_PRD";" UPDATE_STATISTICS";"16:06:56";"16:06:58";" P_UNSELECTED_COVERS132NN1"
" IDIT_PRD";" UPDATE_STATISTICS";"16:06:53";"16:06:56";" P_UNSELECTED_COVERS_PK"
" IDIT_PRD";" UPDATE_STATISTICS";"16:06:53";"16:06:53";" _WA_Sys_0000002D_7BB05806"
" IDIT_PRD";" UPDATE_STATISTICS";"16:06:53";"16:06:53";" _WA_Sys_00000024_7BB05806"
" IDIT_PRD";" UPDATE_STATISTICS";"16:06:53";"16:06:53";" _WA_Sys_0000001D_7BB05806"
" IDIT_PRD";" UPDATE_STATISTICS";"16:06:53";"16:06:53";" _WA_Sys_0000001B_7BB05806"
" IDIT_PRD";" UPDATE_STATISTICS";"16:06:53";"16:06:53";" _WA_Sys_0000001A_7BB05806"
" IDIT_PRD";" UPDATE_STATISTICS";"16:06:53";"16:06:53";" _WA_Sys_00000019_7BB05806"
" IDIT_PRD";" UPDATE_STATISTICS";"16:06:53";"16:06:53";" _WA_Sys_00000014_7BB05806"
" IDIT_PRD";" UPDATE_STATISTICS";"16:06:53";"16:06:53";" _WA_Sys_00000013_7BB05806"
" IDIT_PRD";" UPDATE_STATISTICS";"16:06:53";"16:06:53";" _WA_Sys_00000012_7BB05806"
" IDIT_PRD";" UPDATE_STATISTICS";"16:06:53";"16:06:53";" _WA_Sys_00000011_7BB05806"
" IDIT_PRD";" UPDATE_STATISTICS";"16:06:53";"16:06:53";" _WA_Sys_0000000F_7BB05806"
" IDIT_PRD";" UPDATE_STATISTICS";"16:06:53";"16:06:53";" _WA_Sys_00000010_7BB05806"
" IDIT_PRD";" UPDATE_STATISTICS";"16:06:53";"16:06:53";" _WA_Sys_0000000C_7BB05806"
" IDIT_PRD";" UPDATE_STATISTICS";"16:06:53";"16:06:53";" _WA_Sys_0000000B_7BB05806"
" IDIT_PRD";" UPDATE_STATISTICS";"16:06:53";"16:06:53";" _WA_Sys_0000000A_7BB05806"
" IDIT_PRD";" UPDATE_STATISTICS";"16:06:53";"16:06:53";" _WA_Sys_00000006_7BB05806"
" IDIT_PRD";" UPDATE_STATISTICS";"16:06:53";"16:06:53";" _WA_Sys_00000003_7BB05806"
" IDIT_PRD";" UPDATE_STATISTICS";"16:06:53";"16:06:53";" P_PROPOSAL_INSTALLMENT173NN1"
" IDIT_PRD";" UPDATE_STATISTICS";"16:06:53";"16:06:53";" _WA_Sys_00000002_7BB05806"
" IDIT_PRD";" UPDATE_STATISTICS";"16:06:53";"16:06:53";" P_PROPOSAL_INSTALLMENT_NN2"
" IDIT_PRD";" UPDATE_STATISTICS";"16:06:53";"16:06:53";" P_PROPOSAL_INSTALLMENT_PK"
" IDIT_PRD";" UPDATE_STATISTICS";"16:06:53";"16:06:53";" _WA_Sys_00000002_78D3EB5B"
" IDIT_PRD";" UPDATE_STATISTICS";"16:06:53";"16:06:53";" _WA_Sys_00000003_78D3EB5B"
" IDIT_PRD";" UPDATE_STATISTICS";"16:06:53";"16:06:53";" _WA_Sys_00000008_77DFC722"
" IDIT_PRD";" UPDATE_STATISTICS";"16:06:52";"16:06:53";" _WA_Sys_00000004_77DFC722"
" IDIT_PRD";" UPDATE_STATISTICS";"16:06:52";"16:06:52";" _WA_Sys_00000003_77DFC722"
" IDIT_PRD";" UPDATE_STATISTICS";"16:06:52";"16:06:52";" _WA_Sys_00000002_77DFC722"
" IDIT_PRD";" UPDATE_STATISTICS";"16:06:52";"16:06:52";" P_POLICY_TO_SUB_POLICY172NN1"
" IDIT_PRD";" UPDATE_STATISTICS";"16:06:52";"16:06:52";" P_POLICY_TO_SUB_POLICY171NN1"
" IDIT_PRD";" UPDATE_STATISTICS";"16:06:52";"16:06:52";" P_POLICY_TO_SUB_POLICY_PK"
" IDIT_PRD";" UPDATE_STATISTICS";"16:06:49";"16:06:52";" _WA_Sys_00000021_06569EC7"
" IDIT_PRD";" UPDATE_STATISTICS";"16:06:45";"16:06:49";" _WA_Sys_00000020_06569EC7"
" IDIT_PRD";" UPDATE_STATISTICS";"16:06:42";"16:06:45";" _WA_Sys_0000001E_06569EC7"
" IDIT_PRD";" UPDATE_STATISTICS";"16:06:40";"16:06:42";" _WA_Sys_0000001B_06569EC7"
" IDIT_PRD";" UPDATE_STATISTICS";"16:06:39";"16:06:40";" _WA_Sys_0000001A_06569EC7"
" IDIT_PRD";" UPDATE_STATISTICS";"16:06:37";"16:06:39";" _WA_Sys_00000019_06569EC7"
" IDIT_PRD";" UPDATE_STATISTICS";"16:06:35";"16:06:37";" _WA_Sys_00000017_06569EC7"
" IDIT_PRD";" UPDATE_STATISTICS";"16:06:33";"16:06:35";" _WA_Sys_00000016_06569EC7"
" IDIT_PRD";" UPDATE_STATISTICS";"16:06:30";"16:06:33";" _WA_Sys_00000015_06569EC7"
" IDIT_PRD";" UPDATE_STATISTICS";"16:06:24";"16:06:30";" _WA_Sys_00000013_06569EC7"
" IDIT_PRD";" UPDATE_STATISTICS";"16:06:20";"16:06:24";" _WA_Sys_00000012_06569EC7"
" IDIT_PRD";" UPDATE_STATISTICS";"16:06:17";"16:06:20";" _WA_Sys_00000011_06569EC7"
" IDIT_PRD";" UPDATE_STATISTICS";"16:06:15";"16:06:17";" _WA_Sys_00000010_06569EC7"
" IDIT_PRD";" UPDATE_STATISTICS";"16:06:11";"16:06:15";" _WA_Sys_0000000E_06569EC7"
" IDIT_PRD";" UPDATE_STATISTICS";"16:06:06";"16:06:11";" _WA_Sys_0000000D_06569EC7"
" IDIT_PRD";" UPDATE_STATISTICS";"16:06:02";"16:06:06";" _WA_Sys_0000000C_06569EC7"
" IDIT_PRD";" UPDATE_STATISTICS";"16:05:59";"16:06:02";" _WA_Sys_0000000B_06569EC7"
" IDIT_PRD";" UPDATE_STATISTICS";"16:05:57";"16:05:59";" _WA_Sys_0000000A_06569EC7"
" IDIT_PRD";" UPDATE_STATISTICS";"16:05:53";"16:05:57";" _WA_Sys_00000009_06569EC7"
" IDIT_PRD";" UPDATE_STATISTICS";"16:05:50";"16:05:53";" _WA_Sys_00000008_06569EC7"
" IDIT_PRD";" UPDATE_STATISTICS";"16:05:48";"16:05:50";" _WA_Sys_00000007_06569EC7"
" IDIT_PRD";" UPDATE_STATISTICS";"16:05:46";"16:05:48";" _WA_Sys_00000006_06569EC7"
" IDIT_PRD";" UPDATE_STATISTICS";"16:05:43";"16:05:46";" _WA_Sys_00000005_06569EC7"
" IDIT_PRD";" UPDATE_STATISTICS";"16:05:41";"16:05:43";" _WA_Sys_00000004_06569EC7"
" IDIT_PRD";" UPDATE_STATISTICS";"16:05:39";"16:05:41";" _WA_Sys_00000003_06569EC7"
" IDIT_PRD";" UPDATE_STATISTICS";"16:05:36";"16:05:39";" _WA_Sys_00000002_06569EC7"
" IDIT_PRD";" UPDATE_STATISTICS";"16:05:34";"16:05:36";" P_POLICY_TCS_15NN2"
" IDIT_PRD";" UPDATE_STATISTICS";"16:05:32";"16:05:34";" P_POLICY_TCS_15NN1"
" IDIT_PRD";" UPDATE_STATISTICS";"16:05:28";"16:05:32";" P_POLICY_TCS_PK"
" IDIT_PRD";" UPDATE_STATISTICS";"16:05:27";"16:05:28";" _WA_Sys_00000007_7226EDCC"
" IDIT_PRD";" UPDATE_STATISTICS";"16:05:23";"16:05:27";" _WA_Sys_00000006_7226EDCC"
" IDIT_PRD";" UPDATE_STATISTICS";"16:05:21";"16:05:23";" _WA_Sys_00000004_7226EDCC"
" IDIT_PRD";" UPDATE_STATISTICS";"16:05:19";"16:05:21";" P_POLICY_LOB_TO_LOB_ASSET_N2"
" IDIT_PRD";" UPDATE_STATISTICS";"16:05:16";"16:05:19";" P_POLICY_LOB_TO_LOB_ASSET_N1"
" IDIT_PRD";" UPDATE_STATISTICS";"16:05:14";"16:05:16";" P_POLICY_LOB_TO_LOB_ASSET_9NN1"
" IDIT_PRD";" UPDATE_STATISTICS";"16:05:11";"16:05:14";" P_POL_LOB_TO_LOB_ASSET_PK"
" IDIT_PRD";" UPDATE_STATISTICS";"16:05:09";"16:05:11";" _WA_Sys_00000030_6B79F03D"
" IDIT_PRD";" UPDATE_STATISTICS";"16:05:06";"16:05:09";" _WA_Sys_0000002F_6B79F03D"
" IDIT_PRD";" UPDATE_STATISTICS";"16:05:04";"16:05:06";" _WA_Sys_0000002C_6B79F03D"
" IDIT_PRD";" UPDATE_STATISTICS";"16:05:01";"16:05:04";" _WA_Sys_0000000B_6B79F03D"
" IDIT_PRD";" UPDATE_STATISTICS";"16:04:59";"16:05:01";" _WA_Sys_0000000A_6B79F03D"
" IDIT_PRD";" UPDATE_STATISTICS";"16:04:57";"16:04:59";" _WA_Sys_00000009_6B79F03D"
" IDIT_PRD";" UPDATE_STATISTICS";"16:04:54";"16:04:57";" _WA_Sys_00000008_6B79F03D"
" IDIT_PRD";" UPDATE_STATISTICS";"16:04:51";"16:04:54";" _WA_Sys_00000007_6B79F03D"
" IDIT_PRD";" UPDATE_STATISTICS";"16:04:49";"16:04:51";" _WA_Sys_00000006_6B79F03D"
" IDIT_PRD";" UPDATE_STATISTICS";"16:04:45";"16:04:49";" _WA_Sys_00000002_6B79F03D"
" IDIT_PRD";" UPDATE_STATISTICS";"16:04:41";"16:04:45";" P_POLICY_LOB_ASSET172NN1"
" IDIT_PRD";" UPDATE_STATISTICS";"16:04:35";"16:04:41";" P_POLICY_LOB_ASSET_NN2"
" IDIT_PRD";" UPDATE_STATISTICS";"16:04:29";"16:04:35";" P_POLICY_LOB_ASSET"
" IDIT_PRD";" UPDATE_STATISTICS";"16:04:16";"16:04:29";" P_POLICY_LOB_ASSET_PK"
" IDIT_PRD";" UPDATE_STATISTICS";"16:04:09";"16:04:16";" _WA_Sys_00000009_6A85CC04"
" IDIT_PRD";" UPDATE_STATISTICS";"16:04:05";"16:04:09";" _WA_Sys_00000006_6A85CC04"
" IDIT_PRD";" UPDATE_STATISTICS";"16:04:04";"16:04:05";" _WA_Sys_00000003_6A85CC04"
" IDIT_PRD";" UPDATE_STATISTICS";"16:04:01";"16:04:04";" P_POLICY_LOB_UN1"
" IDIT_PRD";" UPDATE_STATISTICS";"16:03:58";"16:04:01";" P_POLICY_LOB_PK"
" IDIT_PRD";" UPDATE_STATISTICS";"16:03:58";"16:03:58";" _WA_Sys_00000019_48AE7209"
" IDIT_PRD";" UPDATE_STATISTICS";"16:03:58";"16:03:58";" _WA_Sys_00000017_48AE7209"
" IDIT_PRD";" UPDATE_STATISTICS";"16:03:58";"16:03:58";" _WA_Sys_00000015_48AE7209"
" IDIT_PRD";" UPDATE_STATISTICS";"16:03:58";"16:03:58";" _WA_Sys_00000013_48AE7209"
" IDIT_PRD";" UPDATE_STATISTICS";"16:03:58";"16:03:58";" _WA_Sys_00000011_48AE7209"
" IDIT_PRD";" UPDATE_STATISTICS";"16:03:58";"16:03:58";" _WA_Sys_00000010_48AE7209"
" IDIT_PRD";" UPDATE_STATISTICS";"16:03:57";"16:03:58";" _WA_Sys_0000000F_48AE7209"
" IDIT_PRD";" UPDATE_STATISTICS";"16:03:57";"16:03:57";" _WA_Sys_0000000E_48AE7209"
" IDIT_PRD";" UPDATE_STATISTICS";"16:03:57";"16:03:57";" _WA_Sys_0000000D_48AE7209"
" IDIT_PRD";" UPDATE_STATISTICS";"16:03:57";"16:03:57";" _WA_Sys_0000000C_48AE7209"
" IDIT_PRD";" UPDATE_STATISTICS";"16:03:57";"16:03:57";" _WA_Sys_0000000B_48AE7209"
" IDIT_PRD";" UPDATE_STATISTICS";"16:03:57";"16:03:57";" _WA_Sys_0000000A_48AE7209"
" IDIT_PRD";" UPDATE_STATISTICS";"16:03:57";"16:03:57";" _WA_Sys_00000009_48AE7209"
" IDIT_PRD";" UPDATE_STATISTICS";"16:03:57";"16:03:57";" _WA_Sys_00000008_48AE7209"
" IDIT_PRD";" UPDATE_STATISTICS";"16:03:57";"16:03:57";" _WA_Sys_00000007_48AE7209"
" IDIT_PRD";" UPDATE_STATISTICS";"16:03:57";"16:03:57";" _WA_Sys_00000006_48AE7209"
" IDIT_PRD";" UPDATE_STATISTICS";"16:03:57";"16:03:57";" _WA_Sys_00000005_48AE7209"
" IDIT_PRD";" UPDATE_STATISTICS";"16:03:57";"16:03:57";" _WA_Sys_00000004_48AE7209"
" IDIT_PRD";" UPDATE_STATISTICS";"16:03:57";"16:03:57";" _WA_Sys_00000003_48AE7209"
" IDIT_PRD";" UPDATE_STATISTICS";"16:03:57";"16:03:57";" _WA_Sys_00000002_48AE7209"
" IDIT_PRD";" UPDATE_STATISTICS";"16:03:57";"16:03:57";" P_POLICY_KIDBRACELETS_TCS_15NN2"
" IDIT_PRD";" UPDATE_STATISTICS";"16:03:57";"16:03:57";" P_POLICY_KIDBRACELETS_TCS_15NN1"
" IDIT_PRD";" UPDATE_STATISTICS";"16:03:57";"16:03:57";" P_POLICY_KIDBRACELETS_TCS_PK"
" IDIT_PRD";" UPDATE_STATISTICS";"16:03:56";"16:03:56";" _WA_Sys_0000000A_6991A7CB"
" IDIT_PRD";" UPDATE_STATISTICS";"16:03:56";"16:03:57";" _WA_Sys_0000000B_6991A7CB"
" IDIT_PRD";" UPDATE_STATISTICS";"16:03:56";"16:03:56";" P_POLICY_ITEM_UW_ALERT_PK"
" IDIT_PRD";" UPDATE_STATISTICS";"16:03:56";"16:03:56";" _WA_Sys_00000008_6991A7CB"
" IDIT_PRD";" UPDATE_STATISTICS";"16:03:56";"16:03:56";" _WA_Sys_00000008_689D8392"
" IDIT_PRD";" UPDATE_STATISTICS";"16:03:56";"16:03:56";" _WA_Sys_0000000A_689D8392"
" IDIT_PRD";" UPDATE_STATISTICS";"16:03:56";"16:03:56";" _WA_Sys_00000006_689D8392"
" IDIT_PRD";" UPDATE_STATISTICS";"16:03:56";"16:03:56";" _WA_Sys_00000007_689D8392"
" IDIT_PRD";" UPDATE_STATISTICS";"16:03:56";"16:03:56";" P_POLICY_HEADER_UW_ALERT132NN2"
" IDIT_PRD";" UPDATE_STATISTICS";"16:03:56";"16:03:56";" _WA_Sys_00000005_689D8392"
" IDIT_PRD";" UPDATE_STATISTICS";"16:03:56";"16:03:56";" P_POLICY_HEADER_UW_ALERT132NN1"
" IDIT_PRD";" UPDATE_STATISTICS";"16:03:56";"16:03:56";" P_POLICY_HEADER_UW_ALERT_PK"
" IDIT_PRD";" UPDATE_STATISTICS";"16:03:56";"16:03:56";" P_POLICY_HEADER_UW_ALERT_12NN2"
" IDIT_PRD";" UPDATE_STATISTICS";"16:03:56";"16:03:56";" _WA_Sys_00000006_65C116E7"
" IDIT_PRD";" UPDATE_STATISTICS";"16:03:56";"16:03:56";" _WA_Sys_00000003_65C116E7"
" IDIT_PRD";" UPDATE_STATISTICS";"16:03:56";"16:03:56";" P_POLICY_ENDORS_REASON_UN2"
" IDIT_PRD";" UPDATE_STATISTICS";"16:03:56";"16:03:56";" P_POLICY_ENDORSMENT_REASON_PK"
" IDIT_PRD";" UPDATE_STATISTICS";"16:03:56";"16:03:56";" _WA_Sys_00000003_25FA32A9"
" IDIT_PRD";" UPDATE_STATISTICS";"16:03:56";"16:03:56";" _WA_Sys_00000002_25FA32A9"
" IDIT_PRD";" UPDATE_STATISTICS";"16:03:56";"16:03:56";" P_POLICY_COVER_COUNTER_TCS_15NN1"
" IDIT_PRD";" UPDATE_STATISTICS";"16:03:56";"16:03:56";" P_POLICY_COVER_COUNTER_TCS_PK"
" IDIT_PRD";" UPDATE_STATISTICS";"16:03:43";"16:03:56";" _WA_Sys_00000002_583B99B3"
" IDIT_PRD";" UPDATE_STATISTICS";"16:03:33";"16:03:43";" P_POLICY_CONTACT_TCS_PK"
" IDIT_PRD";" UPDATE_STATISTICS";"16:03:07";"16:03:33";" _WA_Sys_00000009_62E4AA3C"
" IDIT_PRD";" UPDATE_STATISTICS";"16:02:54";"16:03:07";" _WA_Sys_00000008_62E4AA3C"
" IDIT_PRD";" UPDATE_STATISTICS";"16:02:39";"16:02:54";" _WA_Sys_00000007_62E4AA3C"
" IDIT_PRD";" UPDATE_STATISTICS";"16:02:29";"16:02:39";" _WA_Sys_00000005_62E4AA3C"
" IDIT_PRD";" UPDATE_STATISTICS";"16:02:19";"16:02:29";" P_POLICY_CONTACT_NN3"
" IDIT_PRD";" UPDATE_STATISTICS";"16:02:10";"16:02:19";" P_POLICY_CONTACT_NN2"
" IDIT_PRD";" UPDATE_STATISTICS";"16:02:00";"16:02:10";" P_POLICY_CONTACT_NN160"
" IDIT_PRD";" UPDATE_STATISTICS";"16:01:47";"16:02:00";" P_POLICY_CONTACT_NN1"
" IDIT_PRD";" UPDATE_STATISTICS";"16:01:35";"16:01:47";" P_POLICY_CONTACT_PK"
" IDIT_PRD";" UPDATE_STATISTICS";"16:01:32";"16:01:35";" _WA_Sys_000000A9_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"16:01:27";"16:01:32";" _WA_Sys_000000A7_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"16:01:20";"16:01:27";" _WA_Sys_000000A5_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"16:01:15";"16:01:20";" _WA_Sys_000000A4_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"16:01:10";"16:01:15";" _WA_Sys_000000A3_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"16:01:04";"16:01:10";" _WA_Sys_000000A2_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"16:00:56";"16:01:04";" _WA_Sys_000000A1_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"16:00:52";"16:00:56";" _WA_Sys_000000A0_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"16:00:48";"16:00:52";" _WA_Sys_0000009F_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"16:00:41";"16:00:48";" _WA_Sys_0000009E_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"16:00:38";"16:00:41";" _WA_Sys_0000009B_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"16:00:34";"16:00:38";" _WA_Sys_0000009A_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"16:00:26";"16:00:34";" _WA_Sys_00000099_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"16:00:22";"16:00:26";" _WA_Sys_00000098_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"16:00:16";"16:00:22";" _WA_Sys_00000097_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"16:00:08";"16:00:16";" _WA_Sys_00000096_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"16:00:01";"16:00:08";" _WA_Sys_00000095_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:59:57";"16:00:01";" _WA_Sys_00000094_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:59:54";"15:59:57";" _WA_Sys_00000093_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:59:52";"15:59:54";" _WA_Sys_00000092_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:59:49";"15:59:52";" _WA_Sys_0000008D_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:59:47";"15:59:49";" _WA_Sys_0000008C_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:59:44";"15:59:47";" _WA_Sys_0000008B_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:59:41";"15:59:44";" _WA_Sys_0000008A_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:59:37";"15:59:41";" _WA_Sys_00000089_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:59:31";"15:59:37";" _WA_Sys_00000085_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:59:28";"15:59:31";" _WA_Sys_00000084_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:59:24";"15:59:28";" _WA_Sys_00000082_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:59:21";"15:59:24";" _WA_Sys_0000007F_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:59:18";"15:59:21";" _WA_Sys_0000007B_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:59:15";"15:59:18";" _WA_Sys_0000007A_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:59:13";"15:59:15";" _WA_Sys_00000078_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:59:10";"15:59:13";" _WA_Sys_00000077_5D2BD0E6"
" IDIT_PRD";" UPDATE_STATISTICS";"15:59:08";"15:59:10";" _WA_Sys_00000076_5D2BD0E6"
