"date","time","processFormat","storeDocIndex","storeDataFiles","storeImportFile","testOnly","isError","isWarning","defaultDocDate","internalBatchId","indexFileName","indexEntriesFound","indexFileSize","unarchivedDoc","totalDocFound","totalDocArchived","totalIndexProcessed","unidentifiedDocs","totalDocsImported","totalPagesImported","totalProcessingTime","avgDocPerSec","avgPagePerSec"
"20211126","17:56:06","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34447","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123239_123050467-00052.csv","10000","3232","0","10000","10000","1","0","10000","10000","01:24:12","0,5052","0,5052"
"20211126","19:03:32","CCM_Import","Yes ","Yes ","No ","False","True","False","26.11.2021","34448","\\UNCSHARE\EXSTREAM\PRD\Diffusion\OnBase\ECM_UPG_p0_79494_20211125.csv","133","57","0","8060","8060","36","0","8060","8060","01:05:27","0,487221","0,487221"
"20211126","19:20:19","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34449","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123239_123050467-00053.csv","10000","3225","0","10000","10000","1","0","10000","10000","00:48:53","0,2933","0,2933"
"20211126","20:09:13","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34450","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123239_123050467-00054.csv","10000","3243","0","10000","10000","1","0","10000","10000","00:49:53","0,2993","0,2993"
"20211126","21:45:55","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34452","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123239_123050467-00056.csv","10000","3223","0","10000","10000","1","0","10000","10000","00:46:25","0,2785","0,2785"
"20211126","22:32:21","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34453","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123239_123050467-00057.csv","10000","3223","0","10000","10000","1","0","10000","10000","00:50:31","0,3031","0,3031"
"20211126","23:22:53","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34454","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123239_123050467-00058.csv","10000","3226","0","10000","10000","1","0","10000","10000","00:49:18","0,2958","0,2958"
"20211127","00:12:12","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34455","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123239_123050467-00059.csv","10000","3220","0","10000","10000","1","0","10000","10000","00:48:05","0,2885","0,2885"
"20211127","01:00:18","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34456","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123239_123050467-00060.csv","10000","3224","0","10000","10000","1","0","10000","10000","01:24:46","0,5086","0,5086"
"20211127","02:25:05","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34457","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123239_123050467-00061.csv","10000","3222","0","10000","10000","1","0","10000","10000","01:32:28","0,5548","0,5548"
"20211127","03:57:35","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34458","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123239_123050467-00062.csv","10000","3217","0","10000","10000","1","0","10000","10000","01:15:54","0,4554","0,4554"
"20211127","05:13:30","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34459","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123239_123050467-00063.csv","10000","3201","0","10000","10000","1","0","10000","10000","00:45:36","0,2736","0,2736"
"20211127","05:59:07","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34460","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123239_123050467-00064.csv","10000","3202","0","10000","10000","1","0","10000","10000","00:52:45","0,3165","0,3165"
"20211127","06:51:53","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34461","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123239_123050467-00065.csv","10000","3201","0","10000","10000","1","0","10000","10000","00:49:30","0,297","0,297"
"20211127","08:28:28","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34463","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123239_123050467-00067.csv","10000","3194","0","10000","10000","1","0","10000","10000","00:47:32","0,2852","0,2852"
"20211127","09:16:01","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34464","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123239_123050467-00068.csv","10000","3175","0","10000","10000","1","0","10000","10000","00:50:43","0,3043","0,3043"
"20211127","10:06:45","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34465","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123239_123050467-00069.csv","10000","3288","0","10000","10000","1","0","10000","10000","00:52:12","0,3132","0,3132"
"20211127","10:58:58","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34466","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123239_123050467-00070.csv","10000","3288","0","10000","10000","1","0","10000","10000","00:48:42","0,2922","0,2922"
"20211127","11:47:41","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34467","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123239_123050467-00071.csv","10000","3288","0","10000","10000","1","0","10000","10000","00:52:47","0,3167","0,3167"
"20211127","12:40:29","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34468","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123239_123050467-00072.csv","10000","3289","0","10000","10000","1","0","10000","10000","00:52:33","0,3153","0,3153"
"20211127","13:33:03","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34469","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123239_123050467-00073.csv","10000","3291","0","10000","10000","1","0","10000","10000","00:52:42","0,3162","0,3162"
"20211127","14:25:45","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34470","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123239_123050467-00074.csv","10000","3292","0","10000","10000","1","0","10000","10000","00:51:31","0,3091","0,3091"
"20211127","15:17:17","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34471","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123239_123050467-00075.csv","10000","3291","0","10000","10000","1","0","10000","10000","00:52:47","0,3167","0,3167"
"20211127","16:10:05","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34472","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123239_123050467-00076.csv","10000","3293","0","10000","10000","1","0","10000","10000","00:51:58","0,3118","0,3118"
"20211127","17:02:04","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34473","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123239_123050467-00077.csv","10000","3290","0","10000","10000","1","0","10000","10000","00:48:57","0,2937","0,2937"
"20211127","17:51:02","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34474","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123239_123050467-00078.csv","10000","3279","0","10000","10000","1","0","10000","10000","01:27:09","0,5229","0,5229"
"20211127","19:18:12","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34475","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123239_123050467-00079.csv","10000","3185","0","10000","10000","1","0","10000","10000","00:44:33","0,2673","0,2673"
"20211127","20:02:46","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34476","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123239_123050467-00080.csv","10000","3173","0","10000","10000","1","0","10000","10000","00:45:07","0,2707","0,2707"
"20211127","20:47:54","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34477","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123239_123050467-00081.csv","10000","3173","0","10000","10000","1","0","10000","10000","00:44:59","0,2699","0,2699"
"20211127","21:32:54","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34478","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123239_123050467-00082.csv","10000","3174","0","10000","10000","1","0","10000","10000","00:45:41","0,2741","0,2741"
"20211127","22:18:36","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34479","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123239_123050467-00083.csv","10000","3174","0","10000","10000","1","0","10000","10000","00:44:57","0,2697","0,2697"
"20211127","23:03:34","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34480","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123239_123050467-00084.csv","10000","3173","0","10000","10000","1","0","10000","10000","00:44:48","0,2688","0,2688"
"20211127","23:48:23","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34481","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123239_123050467-00085.csv","10000","3173","0","10000","10000","1","0","10000","10000","00:45:45","0,2745","0,2745"
"20211128","00:34:09","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34482","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123239_123050467-00086.csv","10000","3172","0","10000","10000","1","0","10000","10000","00:45:39","0,2739","0,2739"
"20211128","01:19:48","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34483","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123239_123050467-00087.csv","10000","3204","0","10000","10000","1","0","10000","10000","00:49:13","0,2953","0,2953"
"20211128","02:09:02","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34484","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123239_123050467-00088.csv","3267","1038","0","3267","3267","1","0","3267","3267","00:15:21","0,28191","0,28191"
"20211128","02:24:24","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34485","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123310_122649157-00001.csv","10000","3174","0","10000","10000","1","0","10000","10000","00:47:50","0,287","0,287"
"20211128","03:12:15","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34486","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123310_122649157-00002.csv","10000","3202","0","10000","10000","1","0","10000","10000","00:48:17","0,2897","0,2897"
"20211128","04:00:33","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34487","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123310_122649157-00003.csv","10000","3281","0","10000","10000","1","0","10000","10000","00:55:00","0,33","0,33"
"20211128","04:55:34","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34488","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123310_122649157-00004.csv","10000","3285","0","10000","10000","1","0","10000","10000","00:57:25","0,3445","0,3445"
"20211128","05:53:00","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34489","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123310_122649157-00005.csv","10000","3288","0","10000","10000","1","0","10000","10000","00:50:15","0,3015","0,3015"
"20211128","06:43:16","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34490","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123310_122649157-00006.csv","10000","3291","0","10000","10000","1","0","10000","10000","00:55:19","0,3319","0,3319"
"20211128","07:38:35","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34491","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123310_122649157-00007.csv","10000","3291","0","10000","10000","1","0","10000","10000","00:49:05","0,2945","0,2945"
"20211128","08:27:41","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34492","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123310_122649157-00008.csv","10000","3291","0","10000","10000","1","0","10000","10000","00:48:47","0,2927","0,2927"
"20211128","09:16:29","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34493","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123310_122649157-00009.csv","10000","3292","0","10000","10000","1","0","10000","10000","00:53:02","0,3182","0,3182"
"20211128","10:09:32","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34494","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123310_122649157-00010.csv","10000","3291","0","10000","10000","1","0","10000","10000","00:52:25","0,3145","0,3145"
"20211128","11:01:58","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34495","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123310_122649157-00011.csv","10000","3208","0","10000","10000","1","0","10000","10000","00:45:14","0,2714","0,2714"
"20211128","11:47:13","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34496","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123310_122649157-00012.csv","10000","3172","0","10000","10000","1","0","10000","10000","00:44:05","0,2645","0,2645"
"20211128","12:31:19","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34497","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123310_122649157-00013.csv","10000","3185","0","10000","10000","1","0","10000","10000","00:44:50","0,269","0,269"
"20211128","13:16:10","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34498","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123310_122649157-00014.csv","10000","3194","0","10000","10000","1","0","10000","10000","00:46:05","0,2765","0,2765"
"20211128","14:02:16","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34499","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123310_122649157-00015.csv","10000","3203","0","10000","10000","1","0","10000","10000","00:45:02","0,2702","0,2702"
"20211128","14:47:19","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34500","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123310_122649157-00016.csv","10000","3235","0","10000","10000","1","0","10000","10000","00:49:50","0,299","0,299"
"20211128","15:37:09","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34501","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123310_122649157-00017.csv","10000","3258","0","10000","10000","1","0","10000","10000","00:50:46","0,3046","0,3046"
"20211128","16:27:56","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34502","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123310_122649157-00018.csv","10000","3203","0","10000","10000","1","0","10000","10000","00:47:05","0,2825","0,2825"
"20211128","17:15:02","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34503","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123310_122649157-00019.csv","10000","3178","0","10000","10000","1","0","10000","10000","00:45:31","0,2731","0,2731"
"20211128","19:22:52","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34505","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123310_122649157-00021.csv","10000","3172","0","10000","10000","1","0","10000","10000","00:48:33","0,2913","0,2913"
"20211128","20:11:26","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34506","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123310_122649157-00022.csv","10000","3175","0","10000","10000","1","0","10000","10000","00:47:37","0,2857","0,2857"
"20211128","20:59:04","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34507","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123310_122649157-00023.csv","10000","3173","0","10000","10000","1","0","10000","10000","00:46:57","0,2817","0,2817"
"20211128","21:46:02","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34508","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123310_122649157-00024.csv","10000","3145","0","10000","10000","1","0","10000","10000","00:53:38","0,3218","0,3218"
"20211128","22:39:41","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34509","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123310_122649157-00025.csv","10000","3291","0","10000","10000","1","0","10000","10000","00:58:35","0,3515","0,3515"
"20211128","23:38:17","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34510","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123310_122649157-00026.csv","10000","3276","0","10000","10000","1","0","10000","10000","00:56:30","0,339","0,339"
"20211129","00:34:48","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34511","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123310_122649157-00027.csv","10000","3258","0","10000","10000","1","0","10000","10000","00:51:24","0,3084","0,3084"
"20211129","01:26:13","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34512","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123310_122649157-00028.csv","10000","3220","0","10000","10000","1","0","10000","10000","00:53:04","0,3184","0,3184"
"20211129","02:19:18","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34513","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123310_122649157-00029.csv","10000","3212","0","10000","10000","1","0","10000","10000","00:51:49","0,3109","0,3109"
"20211129","03:11:08","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34514","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123310_122649157-00030.csv","10000","3227","0","10000","10000","1","0","10000","10000","00:54:30","0,327","0,327"
"20211129","04:05:39","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34515","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123310_122649157-00031.csv","10000","3254","0","10000","10000","1","0","10000","10000","00:53:52","0,3232","0,3232"
"20211129","04:59:32","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34516","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123310_122649157-00032.csv","10000","3243","0","10000","10000","1","0","10000","10000","00:55:43","0,3343","0,3343"
"20211129","05:55:15","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34517","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123310_122649157-00033.csv","10000","3206","0","10000","10000","1","0","10000","10000","00:47:09","0,2829","0,2829"
"20211129","06:42:24","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34518","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123310_122649157-00034.csv","10000","3205","0","10000","10000","1","0","10000","10000","00:49:30","0,297","0,297"
"20211129","07:31:54","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34519","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123310_122649157-00035.csv","10000","3199","0","10000","10000","1","0","10000","10000","00:48:12","0,2892","0,2892"
"20211129","08:20:06","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34520","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123310_122649157-00036.csv","10000","3179","0","10000","10000","1","0","10000","10000","00:48:27","0,2907","0,2907"
"20211130","08:25:20","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","30.11.2021","34657","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123310_122649157-00055.csv","10000","3291","0","10000","10000","1","0","10000","10000","00:56:23","0,3383","0,3383"
"20211130","09:21:44","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","30.11.2021","34658","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123310_122649157-00056.csv","10000","3290","0","10000","10000","1","0","10000","10000","00:56:52","0,3412","0,3412"
"20211130","11:10:44","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","30.11.2021","34660","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123310_122649157-00058.csv","10000","3171","0","10000","10000","1","0","10000","10000","00:47:26","0,2846","0,2846"
"20211130","11:58:11","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","30.11.2021","34661","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123310_122649157-00059.csv","10000","3179","0","10000","10000","1","0","10000","10000","00:46:42","0,2802","0,2802"
"20211130","12:44:54","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","30.11.2021","34662","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123310_122649157-00060.csv","10000","3177","0","10000","10000","1","0","10000","10000","00:47:42","0,2862","0,2862"
"20211130","13:32:37","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","30.11.2021","34663","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123310_122649157-00061.csv","10000","3183","0","10000","10000","1","0","10000","10000","00:49:35","0,2975","0,2975"
"20211130","14:22:13","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","30.11.2021","34664","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123310_122649157-00062.csv","10000","3193","0","10000","10000","1","0","10000","10000","00:51:26","0,3086","0,3086"
"20211130","15:13:40","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","30.11.2021","34672","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123310_122649157-00063.csv","10000","3172","0","10000","10000","1","0","10000","10000","00:48:22","0,2902","0,2902"
"20211130","16:02:03","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","30.11.2021","34700","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123310_122649157-00064.csv","10000","3173","0","10000","10000","1","0","10000","10000","00:47:26","0,2846","0,2846"
"20211130","16:49:30","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","30.11.2021","34726","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123310_122649157-00065.csv","10000","3216","0","10000","10000","1","0","10000","10000","00:49:40","0,298","0,298"
"20211130","17:39:11","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","30.11.2021","34727","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123310_122649157-00066.csv","10000","3189","0","10000","10000","1","0","10000","10000","01:19:25","0,4765","0,4765"
"20211130","18:58:37","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","30.11.2021","34728","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123310_122649157-00067.csv","10000","3172","0","10000","10000","1","0","10000","10000","00:46:12","0,2772","0,2772"
"20211130","19:44:50","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","30.11.2021","34730","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123310_122649157-00068.csv","10000","3177","0","10000","10000","1","0","10000","10000","00:44:57","0,2697","0,2697"
"20211130","20:29:48","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","30.11.2021","34731","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123310_122649157-00069.csv","10000","3208","0","10000","10000","1","0","10000","10000","00:46:46","0,2806","0,2806"
"20211130","21:16:35","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","30.11.2021","34732","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123310_122649157-00070.csv","10000","3194","0","10000","10000","1","0","10000","10000","00:52:32","0,3152","0,3152"
"20211130","22:09:08","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","30.11.2021","34733","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123310_122649157-00071.csv","10000","3289","0","10000","10000","1","0","10000","10000","00:52:51","0,3171","0,3171"
"20211130","23:02:00","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","30.11.2021","34734","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123310_122649157-00072.csv","10000","3288","0","10000","10000","1","0","10000","10000","00:52:01","0,3121","0,3121"
"20211130","23:54:02","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","30.11.2021","34735","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123310_122649157-00073.csv","10000","3292","0","10000","10000","1","0","10000","10000","00:54:54","0,3294","0,3294"
"20211201","00:48:57","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","30.11.2021","34736","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123310_122649157-00074.csv","10000","3292","0","10000","10000","1","0","10000","10000","00:53:46","0,3226","0,3226"
"20211201","01:42:44","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","30.11.2021","34737","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123310_122649157-00075.csv","10000","3266","0","10000","10000","1","0","10000","10000","00:53:13","0,3193","0,3193"
"20211201","02:35:58","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","30.11.2021","34738","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123310_122649157-00076.csv","10000","3236","0","10000","10000","1","0","10000","10000","00:51:47","0,3107","0,3107"
"20211201","03:27:46","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","30.11.2021","34739","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123310_122649157-00077.csv","10000","3230","0","10000","10000","1","0","10000","10000","00:48:54","0,2934","0,2934"
"20211201","04:16:41","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","30.11.2021","34740","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123310_122649157-00078.csv","10000","3233","0","10000","10000","1","0","10000","10000","00:48:57","0,2937","0,2937"
"20211201","05:05:39","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","30.11.2021","34741","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123310_122649157-00079.csv","10000","3232","0","10000","10000","1","0","10000","10000","00:52:16","0,3136","0,3136"
"20211201","05:57:56","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","30.11.2021","34742","\\UNCSHARE\SPSMigUnzip\PRD\INV\INV_1014_J20211015_123310_122649157-00080.csv","10000","3186","0","10000","10000","1","0","10000","10000","00:47:13","0,2833","0,2833"
