"date","time","processFormat","storeDocIndex","storeDataFiles","storeImportFile","testOnly","isError","isWarning","defaultDocDate","internalBatchId","indexFileName","entriesFound","unarchivedDoc","fileSize","totalDocFound","totalDocArchived","totalIndexProcessed","unidentifiedDocs","totalDocsImported","totalPagesImported","totalProcessingTime","avgDocPerSec","avgPagePerSec"
"20211127","08:28:28","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34463","","0","0","0","0","0","0","0","10000","10000","::","0","0"
"20211127","09:16:01","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34464","","0","0","0","0","0","0","0","10000","10000","::","0","0"
"20211127","10:06:45","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34465","","0","0","0","0","0","0","0","10000","10000","::","0","0"
"20211127","10:58:58","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34466","","0","0","0","0","0","0","0","10000","10000","::","0","0"
"20211127","11:47:41","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34467","","0","0","0","0","0","0","0","10000","10000","::","0","0"
"20211127","12:40:29","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34468","","0","0","0","0","0","0","0","10000","10000","::","0","0"
"20211127","13:33:03","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34469","","0","0","0","0","0","0","0","10000","10000","::","0","0"
"20211127","14:25:45","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34470","","0","0","0","0","0","0","0","10000","10000","::","0","0"
"20211127","15:17:17","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34471","","0","0","0","0","0","0","0","10000","10000","::","0","0"
"20211127","16:10:05","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34472","","0","0","0","0","0","0","0","10000","10000","::","0","0"
"20211127","17:02:04","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34473","","0","0","0","0","0","0","0","10000","10000","::","0","0"
"20211127","17:51:02","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34474","","0","0","0","0","0","0","0","10000","10000","::","0","0"
"20211127","19:18:12","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34475","","0","0","0","0","0","0","0","10000","10000","::","0","0"
"20211127","20:02:46","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34476","","0","0","0","0","0","0","0","10000","10000","::","0","0"
"20211127","20:47:54","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34477","","0","0","0","0","0","0","0","10000","10000","::","0","0"
"20211127","21:32:54","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34478","","0","0","0","0","0","0","0","10000","10000","::","0","0"
"20211127","22:18:36","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34479","","0","0","0","0","0","0","0","10000","10000","::","0","0"
"20211127","23:03:34","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34480","","0","0","0","0","0","0","0","10000","10000","::","0","0"
"20211127","23:48:23","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34481","","0","0","0","0","0","0","0","10000","10000","::","0","0"
"20211128","00:34:09","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34482","","0","0","0","0","0","0","0","10000","10000","::","0","0"
"20211128","01:19:48","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34483","","0","0","0","0","0","0","0","10000","10000","::","0","0"
"20211128","02:09:02","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34484","","0","0","0","0","0","0","0","3267","3267","::","0","0"
"20211128","02:24:24","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34485","","0","0","0","0","0","0","0","10000","10000","::","0","0"
"20211128","03:12:15","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34486","","0","0","0","0","0","0","0","10000","10000","::","0","0"
"20211128","04:00:33","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34487","","0","0","0","0","0","0","0","10000","10000","::","0","0"
"20211128","04:55:34","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34488","","0","0","0","0","0","0","0","10000","10000","::","0","0"
"20211128","05:53:00","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34489","","0","0","0","0","0","0","0","10000","10000","::","0","0"
"20211128","06:43:16","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34490","","0","0","0","0","0","0","0","10000","10000","::","0","0"
"20211128","07:38:35","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34491","","0","0","0","0","0","0","0","10000","10000","::","0","0"
"20211128","08:27:41","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34492","","0","0","0","0","0","0","0","10000","10000","::","0","0"
"20211128","09:16:29","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34493","","0","0","0","0","0","0","0","10000","10000","::","0","0"
"20211128","10:09:32","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34494","","0","0","0","0","0","0","0","10000","10000","::","0","0"
"20211128","11:01:58","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34495","","0","0","0","0","0","0","0","10000","10000","::","0","0"
"20211128","11:47:13","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34496","","0","0","0","0","0","0","0","10000","10000","::","0","0"
"20211128","12:31:19","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34497","","0","0","0","0","0","0","0","10000","10000","::","0","0"
"20211128","13:16:10","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34498","","0","0","0","0","0","0","0","10000","10000","::","0","0"
"20211128","14:02:16","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34499","","0","0","0","0","0","0","0","10000","10000","::","0","0"
"20211128","14:47:19","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34500","","0","0","0","0","0","0","0","10000","10000","::","0","0"
"20211128","15:37:09","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34501","","0","0","0","0","0","0","0","10000","10000","::","0","0"
"20211128","16:27:56","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34502","","0","0","0","0","0","0","0","10000","10000","::","0","0"
"20211128","17:15:02","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34503","","0","0","0","0","0","0","0","10000","10000","::","0","0"
"20211128","19:22:52","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34505","","0","0","0","0","0","0","0","10000","10000","::","0","0"
"20211128","20:11:26","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34506","","0","0","0","0","0","0","0","10000","10000","::","0","0"
"20211128","20:59:04","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34507","","0","0","0","0","0","0","0","10000","10000","::","0","0"
"20211128","21:46:02","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34508","","0","0","0","0","0","0","0","10000","10000","::","0","0"
"20211128","22:39:41","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34509","","0","0","0","0","0","0","0","10000","10000","::","0","0"
"20211128","23:38:17","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34510","","0","0","0","0","0","0","0","10000","10000","::","0","0"
"20211129","00:34:48","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34511","","0","0","0","0","0","0","0","10000","10000","::","0","0"
"20211129","01:26:13","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34512","","0","0","0","0","0","0","0","10000","10000","::","0","0"
"20211129","02:19:18","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34513","","0","0","0","0","0","0","0","10000","10000","::","0","0"
"20211129","03:11:08","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34514","","0","0","0","0","0","0","0","10000","10000","::","0","0"
"20211129","04:05:39","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34515","","0","0","0","0","0","0","0","10000","10000","::","0","0"
"20211129","04:59:32","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34516","","0","0","0","0","0","0","0","10000","10000","::","0","0"
"20211129","05:55:15","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34517","","0","0","0","0","0","0","0","10000","10000","::","0","0"
"20211129","06:42:24","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34518","","0","0","0","0","0","0","0","10000","10000","::","0","0"
"20211129","07:31:54","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34519","","0","0","0","0","0","0","0","10000","10000","::","0","0"
"20211129","08:20:06","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","26.11.2021","34520","","0","0","0","0","0","0","0","10000","10000","::","0","0"
"20211130","08:25:20","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","30.11.2021","34657","","0","0","0","0","0","0","0","10000","10000","::","0","0"
"20211130","09:21:44","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","30.11.2021","34658","","0","0","0","0","0","0","0","10000","10000","::","0","0"
"20211130","11:10:44","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","30.11.2021","34660","","0","0","0","0","0","0","0","10000","10000","::","0","0"
"20211130","11:58:11","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","30.11.2021","34661","","0","0","0","0","0","0","0","10000","10000","::","0","0"
"20211130","12:44:54","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","30.11.2021","34662","","0","0","0","0","0","0","0","10000","10000","::","0","0"
"20211130","13:32:37","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","30.11.2021","34663","","0","0","0","0","0","0","0","10000","10000","::","0","0"
"20211130","14:22:13","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","30.11.2021","34664","","0","0","0","0","0","0","0","10000","10000","::","0","0"
"20211130","15:13:40","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","30.11.2021","34672","","0","0","0","0","0","0","0","10000","10000","::","0","0"
"20211130","16:02:03","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","30.11.2021","34700","","0","0","0","0","0","0","0","10000","10000","::","0","0"
"20211130","16:49:30","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","30.11.2021","34726","","0","0","0","0","0","0","0","10000","10000","::","0","0"
"20211130","17:39:11","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","30.11.2021","34727","","0","0","0","0","0","0","0","10000","10000","::","0","0"
"20211130","18:58:37","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","30.11.2021","34728","","0","0","0","0","0","0","0","10000","10000","::","0","0"
"20211130","19:44:50","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","30.11.2021","34730","","0","0","0","0","0","0","0","10000","10000","::","0","0"
"20211130","20:29:48","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","30.11.2021","34731","","0","0","0","0","0","0","0","10000","10000","::","0","0"
"20211130","21:16:35","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","30.11.2021","34732","","0","0","0","0","0","0","0","10000","10000","::","0","0"
"20211130","22:09:08","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","30.11.2021","34733","","0","0","0","0","0","0","0","10000","10000","::","0","0"
"20211130","23:02:00","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","30.11.2021","34734","","0","0","0","0","0","0","0","10000","10000","::","0","0"
"20211130","23:54:02","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","30.11.2021","34735","","0","0","0","0","0","0","0","10000","10000","::","0","0"
"20211201","00:48:57","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","30.11.2021","34736","","0","0","0","0","0","0","0","10000","10000","::","0","0"
"20211201","01:42:44","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","30.11.2021","34737","","0","0","0","0","0","0","0","10000","10000","::","0","0"
"20211201","02:35:58","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","30.11.2021","34738","","0","0","0","0","0","0","0","10000","10000","::","0","0"
"20211201","03:27:46","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","30.11.2021","34739","","0","0","0","0","0","0","0","10000","10000","::","0","0"
"20211201","04:16:41","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","30.11.2021","34740","","0","0","0","0","0","0","0","10000","10000","::","0","0"
"20211201","05:05:39","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","30.11.2021","34741","","0","0","0","0","0","0","0","10000","10000","::","0","0"
"20211201","05:57:56","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","30.11.2021","34742","","0","0","0","0","0","0","0","10000","10000","::","0","0"
"20211201","06:45:09","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","30.11.2021","34743","","0","0","0","0","0","0","0","10000","10000","::","0","0"
"20211201","07:34:53","SPS Import - Invoice","Yes ","Yes ","No ","False","False","False","30.11.2021","34744","","0","0","0","0","0","0","0","10000","10000","::","0","0"
